FacilityID,OrgFacilityID,ParentRecAreaID,FacilityName,FacilityLongitude,FacilityLatitude,NumberofCampsites,ActivityName
232065,131,1088.0,KIASUTHA,-78.9025,41.785,98,"CAMPING,FISHING,HIKING,DAY USE AREA,SWIMMING SITE,VISITOR CENTER"
232066,131,1053.0,LA VISTA CAMPGROUND - LAKE ISABEL,-105.059444,37.984444,31,"CAMPING,FISHING,BIKING,HIKING"
232067,131,1053.0,LAKEVIEW CAMPGROUND,-106.36111100000001,39.099722,53,"BOATING,CAMPING,FISHING,HIKING,HISTORIC & CULTURAL SITE,SWIMMING SITE"
232068,131,1071.0,LOBO GROUP,-116.8625,34.175556,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,DAY USE AREA,INTERPRETIVE PROGRAMS"
232069,131,1064.0,LONE PINE,-118.18480600000001,36.597611,28,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING"
232070,131,1063.0,LOON LAKE,-120.33,38.983333,65,"CAMPING,FISHING,HIKING"
232071,131,1035.0,MARSH LAKE CAMPGROUND,-110.397778,40.950556,46,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE,SCENIC DRIVE"
232072,131,1118.0,Miller River Group Camp,-121.3925,47.691111,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232073,131,1053.0,MOLLY BROWN,-106.349722,39.266389000000004,50,"CAMPING,FISHING,HIKING,HISTORIC & CULTURAL SITE,SWIMMING SITE"
232074,131,1118.0,Money Creek Campground,-121.395556,47.721111,23,"CAMPING,FISHING,BIKING,HIKING"
232077,131,1064.0,ONION VALLEY,-118.345556,36.774722,31,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING"
232078,131,1057.0,Pactola Reservoir Campground,-103.533056,44.075278000000004,79,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,PHOTOGRAPHY,KAYAKING,CANOEING,SWIMMING SITE,PADDLE BOATING,WATER SKIING,VISITOR CENTER"
232079,131,1029.0,PAHA,-119.325,38.179167,21,"CAMPING,FISHING,HIKING,INTERPRETIVE PROGRAMS"
232080,131,1031.0,PANGUITCH LAKE,-112.65611100000001,37.7025,50,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PHOTOGRAPHY,MOUNTAIN BIKING,AUTO TOURING,OFF ROAD VEHICLE TRAILS,KAYAKING,CANOEING,STAR GAZING,SCENIC DRIVE,AMPHITHEATER"
232081,131,1118.0,Panorama Point Campground,-121.67222199999999,48.722778000000005,14,"BOATING,CAMPING,FISHING,HIKING"
232082,131,1118.0,Park Creek Campground,-121.67222199999999,48.722778000000005,9,"FISHING,HIKING"
232083,131,1063.0,SUNSET-UNION VALLEY,-120.405,38.865833,184,"BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE,SAILING"
232084,131,1035.0,PERCEPTION PARK,-111.640556,41.289722,19,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS"
232085,131,1027.0,POINT CAMPGROUND,-114.93166699999999,44.135556,16,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,WATER SPORTS,SWIMMING SITE"
232086,131,1053.0,PRINTER BOY,-106.346667,39.269444,4,"BOATING,CAMPING,FISHING,HIKING"
232087,131,1023.0,RAINBOW POINT,-116.13194399999999,44.704167,11,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,WATER SPORTS,SWIMMING SITE"
232088,131,1088.0,RED BRIDGE (PA),-78.886111,41.776944,85,"BOATING,CAMPING,FISHING,HIKING"
232089,131,1035.0,REDMAN CAMPGROUND,-111.58861100000001,40.614167,42,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,MOUNTAIN BIKING,ROCK CLIMBING"
232090,131,1029.0,ROBINSON CREEK NORTH,-119.3175,38.186111,8,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING"
232091,131,1029.0,SOUTH RUBY CAMPGROUND,-115.50027800000001,40.174721999999996,35,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING"
232092,131,1023.0,SAGEHEN CREEK,-116.1775,44.335,9,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232093,131,1053.0,ST CHARLES CAMPGROUND - LAKE ISABEL,-105.065556,37.981111,15,"CAMPING,FISHING,BIKING,HIKING,INTERPRETIVE PROGRAMS"
232094,131,16822.0,SALMON LA SAC,-121.098611,47.398333,66,"CAMPING,FISHING,HIKING,DAY USE AREA,PHOTOGRAPHY,WATER ACCESS,SWIMMING,BERRY PICKING"
232095,131,1090.0,SENECA SHADOWS,-79.387222,38.822222,81,"BOATING,CAMPING,FISHING,DAY USE AREA,SWIMMING SITE,CLIMBING"
232096,131,1118.0,Shannon Creek Campground,-121.596667,48.740278,20,"BOATING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE"
232097,131,1027.0,SHEEP TRAIL CAMPGROUND,-115.055278,44.306111,5,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232098,131,1023.0,SHORELINE,-115.664722,44.654167,33,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,SWIMMING SITE"
232099,131,1118.0,Silver Fir Campground,-121.70166699999999,48.903056,19,"FISHING,HIKING"
232100,131,1071.0,SKYLINE,-116.783056,34.155556,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232101,131,1053.0,SOUTHSIDE CAMPGROUND - LAKE ISABEL,-105.0575,37.982778,8,"CAMPING,FISHING,HIKING,INTERPRETIVE PROGRAMS"
232102,131,1035.0,SPRING HOLLOW CAMPGROUND,-111.71634399999999,41.753114000000004,15,"CAMPING,FISHING,BIKING,HIKING,PICNICKING,SCENIC DRIVE"
232103,131,1035.0,Spruces - Big Cottonwood,-111.635833,40.640556,99,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BACKPACKING,MOUNTAIN BIKING,SCENIC DRIVE,ROCK CLIMBING"
232104,131,1035.0,STATELINE,-110.38963899999999,40.992314,41,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,OFF ROAD VEHICLE TRAILS"
232105,131,1035.0,STILLWATER (UT),-110.833611,40.837222,25,"CAMPING,FISHING,BIKING,HIKING,PICNICKING,BACKPACKING"
232107,131,1063.0,STUMPY MEADOWS,-120.59166699999999,38.904167,39,"BOATING,CAMPING,FISHING,HIKING"
232108,131,1035.0,SUNRISE CAMPGROUND,-111.460278,41.92,27,"CAMPING,BIKING,HIKING,SCENIC DRIVE"
232109,131,1035.0,TANNERS FLAT,-111.698333,40.5725,40,"CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,SCENIC DRIVE"
232110,131,1031.0,TE-AH,-112.8125,37.532778,42,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
232111,131,1029.0,TERRACES CAMPGROUND - PICNIC AREA,-115.367778,40.631944,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,CLIMBING"
232112,131,1029.0,THOMAS CANYON,-115.40361100000001,40.65,41,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,CLIMBING"
232113,131,1118.0,Tinkham Campground,-121.581667,47.405833,47,"CAMPING,FISHING,BIKING,HIKING"
232114,131,1080.0,TIPSAW LAKE,-86.63305600000001,38.133055999999996,48,"BOATING,CAMPING,FISHING,BIKING,HIKING,HUNTING,SWIMMING SITE"
232115,131,1035.0,TONY GROVE CAMPGROUND,-111.637222,41.890278,37,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232116,131,1027.0,TRAP CREEK CAMPGROUND,-115.08805600000001,44.316389,1,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232117,131,1029.0,TRUMBULL LAKE,-119.257222,38.050556,29,"BOATING,CAMPING,FISHING"
232118,131,1118.0,Turlo Campground,-121.790278,48.095556,18,CAMPING
232119,131,1029.0,LOWER TWIN LAKES AT BRIDGEPORT,-119.331111,38.172778,14,"CAMPING,FISHING"
232120,131,1118.0,Verlot Campground,-121.784722,48.091667,26,CAMPING
232121,131,1063.0,WENCH CREEK,-120.377222,38.890278,2,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,WATER SPORTS,SWIMMING SITE"
232122,131,1031.0,WHITE BRIDGE,-112.58555600000001,37.746666999999995,28,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HUNTING"
232123,131,1064.0,WHITNEY PORTAL,-118.229778,36.589861,48,"CAMPING,FISHING,HIKING"
232124,131,1027.0,WOOD RIVER GROUP OVERNIGHT AREA (TENT ONLY),-114.45888899999999,43.793056,1,"CAMPING,FISHING,HIKING,DAY USE AREA"
232125,131,1063.0,YELLOWJACKET,-120.391667,38.891667,19,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,HUNTING,WATER SPORTS,SWIMMING SITE,WATER SKIING"
232126,131,1088.0,TRACY RIDGE,-78.876111,41.944167,175,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS"
232127,131,1088.0,WILLOW BAY,-78.910556,41.987778000000006,101,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS"
232128,131,1088.0,TWIN LAKES (PA),-78.76083299999999,41.612221999999996,54,"CAMPING,FISHING,HIKING,SWIMMING SITE"
232129,131,1058.0,LAKEVIEW BIGHORN,-107.21611100000001,44.1775,20,"BOATING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,OFF ROAD VEHICLE TRAILS,KAYAKING,CANOEING,NON-MOTORIZED BOATING,HOTEL/LODGE/RESORT PRIVATELY OWNED"
232130,131,1058.0,SITTING BULL,-107.20888899999999,44.183611,41,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232131,131,1058.0,WEST TENSLEEP LAKE,-107.215833,44.258333,10,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,OFF ROAD VEHICLE TRAILS"
232132,131,1058.0,WILLOW PARK,-107.2375,44.183611,1,"BOATING,CAMPING,FISHING,HORSEBACK RIDING"
232133,131,1085.0,JEANETTE LAKE,-92.295833,48.132222,13,"BOATING,CAMPING,FISHING,HIKING"
232134,131,1085.0,PFEIFFER LAKE,-92.472222,47.753056,17,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE"
232136,131,1074.0,DINKEY CREEK,-119.15388899999999,37.073056,123,"CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,SWIMMING SITE,INTERPRETIVE PROGRAMS"
232137,131,1070.0,FRENCHMAN,-120.18666699999999,39.899722,44,"BOATING,CAMPING,FISHING,HIKING,HUNTING,WATER SPORTS,WINTER SPORTS,SWIMMING SITE"
232138,131,1067.0,WHEELER GORGE,-119.27361100000002,34.511944,89,"CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE"
232139,131,1030.0,LODGEPOLE AT FLAMING GORGE,-109.4655,40.813666999999995,36,"BOATING,CAMPING,FISHING,HIKING,HUNTING,WATER SPORTS,SWIMMING SITE"
232140,131,1087.0,SUGARLOAF 2 CAMPGROUND,-71.50444399999999,44.258055999999996,34,"CAMPING,FISHING,HIKING,PICNICKING"
232141,131,2336.0,SIGNAL CREEK CAMPGROUND,-131.699722,55.407222,24,"BOATING,CAMPING,FISHING,HIKING,HISTORIC & CULTURAL SITE,SWIMMING SITE"
232142,131,1092.0,CLEAR CREEK GROUP (AZ),-111.764444,34.515556,1,"CAMPING,BIRDING"
232143,131,1092.0,CHAVEZ CROSSING,-111.776389,34.843610999999996,3,CAMPING
232144,131,1092.0,DAIRY SPRINGS,-111.48,34.958333,17,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,DAY USE AREA,HORSEBACK RIDING"
232145,131,1054.0,HOUSE CREEK,-108.530556,37.520278000000005,12,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS,SWIMMING SITE"
232146,131,1054.0,MCPHEE RECREATION COMPLEX,-108.55,37.5,95,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS"
232147,131,1092.0,PINEGROVE,-111.463333,35.03,47,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232149,131,1084.0,CLUBHOUSE LAKE,-93.576944,47.609722,48,"BOATING,CAMPING,FISHING,BIKING,HIKING,SWIMMING SITE"
232150,131,1084.0,CHIPPEWA LOOP,-94.521389,47.378611,47,"BOATING,CAMPING,FISHING,BIKING,WATER SPORTS,HISTORIC & CULTURAL SITE,SWIMMING SITE,INTERPRETIVE PROGRAMS"
232151,131,1084.0,NORWAY BEACH LOOP,-94.521389,47.378611,56,"BOATING,CAMPING,FISHING,BIKING,WATER SPORTS,SWIMMING SITE"
232152,131,1052.0,DINNER STATION,-106.58611100000002,38.905278,23,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232153,131,1052.0,LAKE IRWIN,-107.106944,38.881111,45,"BOATING,CAMPING,FISHING,BIKING,HIKING"
232154,131,1052.0,Lakeview Gunnison,-106.58,38.8175,66,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING"
232155,131,1052.0,LODGEPOLE (Taylor River),-106.661111,38.761111,23,"BOATING,CAMPING,FISHING,BIKING,HIKING,HORSEBACK RIDING"
232156,131,1052.0,ONE MILE,-106.75916699999999,38.727222,29,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING"
232157,131,1052.0,ROSY LANE,-106.74666699999999,38.730556,23,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE"
232158,131,1055.0,BOGAN FLATS CAMPGROUND GRP S,-107.25833300000001,39.099722,37,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HORSEBACK RIDING,HISTORIC & CULTURAL SITE"
232159,131,1055.0,CHAPMAN CAMPGROUND AND GROUP,-106.63305600000001,39.308333000000005,76,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232160,131,1055.0,MOLLIE B_WHITE RIVER,-106.81388899999999,39.376667,26,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS"
232161,131,1050.0,MORRIS HILL CAMPGROUND,-79.971111,37.931111,58,"BOATING,CAMPING,HIKING,SWIMMING SITE"
232162,131,1050.0,Trout Pond Recreation Area,-78.73472199999999,38.952778,35,"CAMPING,FISHING,HIKING,SWIMMING SITE"
232165,131,1029.0,FOXTAIL GRP PICNIC AREA,-115.669444,36.308611,7,"BIKING,HIKING,DAY USE AREA,BIRDING"
232167,131,1029.0,MAHOGANY GROVE,-115.616111,36.311944,6,CAMPING
232168,131,1029.0,MCWILLIAMS,-115.6825,36.309166999999995,75,"CAMPING,BIKING,HIKING"
232169,131,1023.0,MOUNTAIN VIEW,-115.6025,44.078333,14,"BOATING,CAMPING,FISHING,HIKING"
232170,131,1023.0,PARK CREEK (IDAHO),-115.581667,44.1175,26,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,HUNTING,HISTORIC & CULTURAL SITE,VISITOR CENTER"
232171,131,1087.0,COVERED BRIDGE,-71.232222,44.003333000000005,50,"CAMPING,FISHING,BIKING,HIKING,PICNICKING"
232172,131,1087.0,WHITE LEDGE CAMPGROUND,-71.213889,43.954444,25,"CAMPING,FISHING,BIKING,HIKING,PICNICKING"
232173,131,1087.0,DOLLY  COPP,-71.219444,44.332778000000005,195,"CAMPING,BIKING,HIKING,INTERPRETIVE PROGRAMS"
232174,131,1087.0,BASIN CAMPGROUND,-71.022778,44.2675,22,"BOATING,CAMPING,FISHING,BIKING,HIKING,PICNICKING"
232175,131,1087.0,COLD RIVER,-71.01333299999999,44.264444,15,"BOATING,CAMPING,FISHING,BIKING,HIKING,PICNICKING"
232176,131,1087.0,HASTINGS CAMPGROUND,-70.984167,44.351944,25,"CAMPING,FISHING,BIKING,HIKING"
232177,131,1087.0,SUGARLOAF 1 CAMPGROUND,-71.504722,44.260278,30,"CAMPING,FISHING,HIKING,PICNICKING"
232178,131,1087.0,CAMPTON CAMPGROUND,-71.626667,43.873333,91,"CAMPING,INTERPRETIVE PROGRAMS"
232179,131,1087.0,WATERVILLE CAMPGROUND,-71.509167,43.941944,28,"BOATING,CAMPING,FISHING,BIKING,HIKING,HORSEBACK RIDING,WINTER SPORTS,SWIMMING SITE"
232180,131,1050.0,GRINDSTONE,-81.541111,36.686944,134,"CAMPING,FISHING,BIKING,HIKING,DAY USE AREA,SCENIC DRIVE"
232181,131,1110.0,CARTER LAKE,-124.146111,43.856667,21,"BOATING,CAMPING,FISHING,HIKING,SWIMMING"
232182,131,1110.0,DRIFTWOOD,-124.143056,43.883889,68,"CAMPING,WILDLIFE VIEWING,HIKING,OFF ROAD VEHICLE TRAILS"
232183,131,1110.0,HORSFALL ,-124.244444,43.445833,70,"CAMPING,WILDLIFE VIEWING,PICNICKING,OFF ROAD VEHICLE TRAILS,BEACHCOMBING"
232184,131,1110.0,WILD MARE HORSE CAMP,-124.267222,43.454444,13,"CAMPING,HORSEBACK RIDING"
232185,131,1029.0,HOPE VALLEY,-119.930125,38.897278,21,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232186,131,1029.0,MOUNT ROSE (NV) ,-119.897361,39.312278000000006,25,"CAMPING,BIKING,HIKING,CLIMBING"
232187,131,1029.0,Silver Creek,-119.787167,38.588972,22,"CAMPING,HIKING"
232188,131,1085.0,WHITEFACE RESERVOIR,-92.143889,47.332778000000005,39,"CAMPING,FISHING,HIKING,SWIMMING SITE"
232189,131,1085.0,CADOTTE LAKE,-91.916389,47.380556,27,"CAMPING,HIKING,SWIMMING SITE"
232190,131,122.0,ASPEN (AZ),-110.94583300000001,34.326667,136,"BOATING,CAMPING,HIKING,PICNICKING,CANOEING,PADDLING,INTERPRETIVE PROGRAMS,GUIDED INTERPRETIVE WALKS,AMPHITHEATER,EVENING PROGRAMS"
232191,131,122.0,BENNY CREEK GROUP AREA,-109.44861100000001,34.044167,10,"CAMPING,FISHING,HIKING"
232192,131,122.0,BROOKCHAR,-109.41305600000001,33.875556,13,"BOATING,CAMPING,FISHING"
232193,131,122.0,CANYON POINT,-110.82666699999999,34.323333,105,"BOATING,CAMPING,FISHING,HIKING,PICNICKING,DAY USE AREA"
232194,131,1092.0,CAVE SPRING,-111.739167,34.996389,95,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PHOTOGRAPHY,BIRDING,SWIMMING"
232195,131,122.0,CUTTHROAT,-109.418333,33.872222,18,"BOATING,CAMPING,FISHING"
232196,131,122.0,GRAYLING,-109.41305600000001,33.873056,24,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,INTERPRETIVE PROGRAMS"
232197,131,122.0,HOYER,-109.458611,34.043333000000004,91,"CAMPING,PICNICKING,DAY USE AREA"
232199,131,1011.0,LUBY BAY,-116.925278,48.540278,56,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,WATER SPORTS,KAYAKING,CANOEING,SWIMMING SITE,JET SKIING,WATER SKIING,BERRY PICKING,CLIMBING,SCUBA DIVING"
232200,131,122.0,RAINBOW (AZ),-109.40388899999999,33.876389,166,"BOATING,CAMPING,FISHING,BIKING,HIKING"
232201,131,1011.0,REEDER BAY,-116.89188100000001,48.6252,37,"BOATING,CAMPING,FISHING,BIKING,HIKING,CANOEING"
232202,131,1011.0,SAM OWEN,-116.283056,48.216667,77,"BOATING,CAMPING,DAY USE AREA,SWIMMING,KAYAKING,STAR GAZING,SWIMMING SITE,PADDLING"
232203,131,122.0,SPILLWAY (AZ),-110.93638899999999,34.331944,28,"BOATING,CAMPING,FISHING,HIKING,PICNICKING,DAY USE AREA"
232204,131,122.0,WINN,-109.484167,33.965278000000005,64,"CAMPING,PICNICKING"
232205,131,122.0,WOODS CANYON LAKE,-110.939167,34.328610999999995,1,"BOATING,CAMPING,FISHING"
232206,131,1095.0,PLAYGROUND GROUP,-112.13611100000001,34.698333,1,"CAMPING,PICNICKING"
232208,131,1095.0,TURNEY GULCH GROUP,-112.285,34.173889,1,"BOATING,CAMPING,FISHING,HIKING,HUNTING"
232209,131,1095.0,UPPER WOLF CREEK GROUP,-112.453333,34.455278,1,"BOATING,CAMPING,FISHING,BIKING,HIKING"
232210,131,1024.0,ALPINE NORTH LOOP,-111.04111100000001,43.196389,19,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,WATER SPORTS"
232211,131,1024.0,BIG ELK,-111.116111,43.3225,3,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE"
232212,131,1024.0,FALLS CAMPGROUND,-111.3625,43.4325,24,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE"
232213,131,2337.0,RUSSIAN RIVER,-149.973486,60.483514,80,"CAMPING,FISHING,BIKING,HIKING"
232214,131,1054.0,FLORIDA CAMPGROUND (CO),-107.666389,37.45,1,"BOATING,CAMPING,FISHING,BIKING,HIKING,PICNICKING,HUNTING,WATER SPORTS"
232215,131,1048.0,INDIAN BOUNDARY,-84.107222,35.401666999999996,87,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,BIRDING,BACKPACKING,MOUNTAIN BIKING,SWIMMING,RANGER STATION,KAYAKING,CANOEING,STAR GAZING,SCENIC DRIVE,ACCESSIBLE SWIMMING,NON-MOTORIZED BOATING,BADMINTON"
232216,131,1048.0,MCNABB CREEK GROUP,-84.128889,35.328333,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,BACKPACKING,HUNTING,HORSEBACK RIDING,SWIMMING,STAR GAZING,SCENIC DRIVE"
232217,131,1023.0,DOG CREEK (ID),-115.30416699999999,43.529167,13,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,SWIMMING SITE"
232218,131,1023.0,SHAFER BUTTE,-116.084167,43.783056,7,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING"
232219,131,1024.0,BUFFALO (IDAHO),-111.368889,44.426389,50,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,HUNTING"
232220,131,1055.0,HEATON BAY,-106.07777800000001,39.605,87,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING"
232221,131,1055.0,PEAK ONE,-106.06944399999999,39.584722,114,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING"
232222,131,1024.0,RIVERSIDE (ID - TARGHEE),-111.458056,44.266389000000004,58,"CAMPING,FISHING,WILDLIFE VIEWING"
232223,131,1024.0,WARM RIVER,-111.31361100000001,44.12,25,"BOATING,CAMPING,FISHING,BIKING,HIKING,WATER SPORTS"
232224,131,1055.0,WINDY POINT GROUP (CO),-106.044444,39.607778,2,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING"
232225,131,1035.0,BALSAM,-111.401389,40.197778,39,"CAMPING,FISHING,BIKING,HIKING"
232226,131,1035.0,BEAR CANYON,-111.729722,39.7875,8,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING"
232227,131,1035.0,BLACKHAWK,-111.62833300000001,39.893611,47,"CAMPING,WILDLIFE VIEWING,BIKING,HIKING"
232228,131,1035.0,PAYSON LAKES,-111.641944,39.929722,142,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING,SWIMMING SITE"
232229,131,1035.0,CHERRY,-111.475278,40.168889,18,"CAMPING,FISHING,BIKING,HIKING,PICNICKING,HORSEBACK RIDING"
232230,131,1035.0,GRANITE FLAT (UTAH) ,-111.65166699999999,40.487778000000006,55,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING,HORSEBACK RIDING,KAYAKING,CANOEING,SCENIC DRIVE"
232231,131,1035.0,PONDEROSA UINTA,-111.712222,39.766110999999995,37,"CAMPING,FISHING,BIKING,HIKING,PICNICKING,HORSEBACK RIDING,SCENIC DRIVE"
232232,131,1035.0,TINNEY FLAT,-111.7275,39.900556,17,"CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,PICNICKING"
232233,131,1035.0,WHITING,-111.526944,40.131667,27,"CAMPING,BIKING,HIKING,PICNICKING,HORSEBACK RIDING,SCENIC DRIVE"
232234,131,1073.0,HAYWARD FLAT,-122.769167,40.874444,107,"BOATING,CAMPING,FISHING,DAY USE AREA,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS"
232235,131,1073.0,TANNERY,-122.848056,40.836667,85,"BOATING,CAMPING,FISHING,HIKING,DAY USE AREA,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS"
232236,131,1064.0,BIG PINE CANYON,-118.42222199999999,37.128333000000005,2,CAMPING
232237,131,1064.0,BISHOP PARK GROUP,-118.593333,37.243889,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING"
232238,131,1064.0,MCGEE CREEK,-118.784722,37.564444,28,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING"
232239,131,1064.0,ROCK CREEK LAKE GROUP CAMP,-118.73901399999998,37.453821999999995,1,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,HIKING,PICNICKING,HORSEBACK RIDING"
232240,131,1064.0,TABLE MOUNTAIN (INYO),-118.56833300000001,37.208056,1,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING"
232241,131,1064.0,TUFF CAMPGROUND,-118.66416699999999,37.5625,34,"CAMPING,FISHING,HIKING"
232242,131,1064.0,UPPER SAGE FLAT,-118.433889,37.125833,21,"CAMPING,FISHING,WILDLIFE VIEWING,HIKING,HORSEBACK RIDING"
232244,131,1031.0,PINE VALLEY RECREATION AREA ,-113.46666699999999,37.376667,63,"CAMPING,FISHING,HIKING,DAY USE AREA,HORSE CAMPING,AMPHITHEATER"
232245,131,1075.0,GRASSY FLAT CAMPGROUND,-123.88888899999999,41.856389,19,"BOATING,CAMPING,FISHING,HIKING,SWIMMING SITE"
232246,131,1066.0,ALMANOR,-121.167778,40.216944,55,"BOATING,CAMPING,FISHING,WILDLIFE VIEWING,BIKING,HIKING,DAY USE AREA,WATER SPORTS,SWIMMING SITE"
232247,131,1066.0,EAGLE CAMPGROUND,-120.783056,40.54785,51,CAMPING
232248,131,1066.0,HAT CREEK,-121.44555600000001,40.667778000000006,12,"CAMPING,FISHING"
232249,131,1071.0,HANNA FLAT,-116.97444399999999,34.287778,67,"BOATING,CAMPING,FISHING,BIKING,FIRE LOOKOUTS/CABINS OVERNIGHT,HIKING,SWIMMING SITE"
232250,131,1071.0,SERRANO,-116.919444,34.261389,111,"BOATING,CAMPING,FISHING,BIKING,HIKING,BACKPACKING,WATER SPORTS,RANGER STATION,CANOEING,STAR GAZING,INFORMATION SITE,PADDLE BOATING,VISITOR CENTER,INTERPRETIVE PROGRAMS"
232251,131,1019.0,REXFORD BENCH,-115.15763100000001,48.899514,53,"BOATING,CAMPING,FISHING,HIKING,WATER SPORTS,SWIMMING SITE,INTERPRETIVE PROGRAMS"
