facilityid,#tenting,#group,#remote,#structured_RV
234273,0.0,0.0,0.0,1.0
234274,0.0,1.0,0.0,0.0
234275,0.0,1.0,0.0,0.0
234276,0.0,0.0,0.0,1.0
234277,0.0,0.0,0.0,86.0
234278,0.0,0.0,0.0,1.0
234279,0.0,0.0,0.0,1.0
234280,0.0,0.0,0.0,39.0
234281,0.0,0.0,0.0,1.0
234283,0.0,1.0,0.0,0.0
234285,0.0,0.0,0.0,1.0
234286,0.0,0.0,0.0,1.0
234287,19.0,0.0,0.0,0.0
234288,0.0,0.0,0.0,1.0
234289,0.0,2.0,0.0,0.0
234290,67.0,0.0,0.0,7.0
234291,0.0,1.0,0.0,0.0
234292,0.0,0.0,0.0,1.0
234293,0.0,0.0,0.0,1.0
234294,0.0,0.0,0.0,1.0
234295,0.0,0.0,0.0,1.0
234296,0.0,0.0,0.0,1.0
234297,8.0,1.0,0.0,0.0
234298,0.0,0.0,0.0,1.0
234299,0.0,0.0,0.0,1.0
234300,0.0,0.0,0.0,1.0
234301,0.0,0.0,0.0,1.0
234302,0.0,3.0,0.0,0.0
234303,0.0,0.0,0.0,1.0
234304,0.0,0.0,0.0,1.0
234305,0.0,0.0,0.0,1.0
234306,0.0,1.0,0.0,0.0
234307,0.0,0.0,0.0,1.0
234308,6.0,2.0,0.0,0.0
234309,0.0,0.0,0.0,1.0
234310,0.0,1.0,0.0,0.0
234311,48.0,0.0,0.0,0.0
234312,0.0,1.0,0.0,0.0
234313,0.0,0.0,0.0,1.0
234314,0.0,0.0,0.0,1.0
234315,0.0,0.0,0.0,1.0
234316,0.0,0.0,0.0,1.0
234317,0.0,0.0,0.0,1.0
234318,0.0,0.0,0.0,1.0
234319,0.0,0.0,0.0,1.0
234320,0.0,0.0,0.0,1.0
234321,0.0,0.0,0.0,1.0
234322,0.0,0.0,0.0,1.0
234323,30.0,0.0,0.0,0.0
234324,0.0,0.0,0.0,1.0
234325,0.0,0.0,0.0,1.0
234327,0.0,0.0,0.0,1.0
234328,0.0,0.0,0.0,1.0
234329,93.0,0.0,0.0,1.0
234330,63.0,0.0,0.0,0.0
234331,0.0,0.0,0.0,1.0
234332,0.0,0.0,0.0,1.0
234333,0.0,0.0,0.0,1.0
234334,0.0,0.0,0.0,1.0
234335,0.0,0.0,0.0,1.0
234336,0.0,0.0,0.0,1.0
234337,0.0,0.0,0.0,1.0
234338,0.0,0.0,0.0,1.0
234339,0.0,0.0,0.0,1.0
234340,0.0,0.0,0.0,1.0
234341,0.0,0.0,0.0,1.0
234342,0.0,0.0,0.0,1.0
234343,0.0,0.0,0.0,1.0
234344,0.0,1.0,0.0,0.0
234345,0.0,0.0,0.0,1.0
234346,0.0,2.0,0.0,0.0
234347,0.0,2.0,0.0,0.0
234348,0.0,4.0,0.0,0.0
234349,0.0,1.0,0.0,0.0
234350,0.0,0.0,0.0,1.0
234351,0.0,0.0,0.0,1.0
234352,0.0,0.0,0.0,1.0
234353,0.0,0.0,0.0,1.0
234355,0.0,0.0,0.0,1.0
234356,0.0,0.0,0.0,1.0
234357,35.0,3.0,0.0,0.0
234358,0.0,0.0,0.0,1.0
234359,0.0,0.0,0.0,1.0
234360,0.0,0.0,0.0,1.0
234361,0.0,0.0,0.0,1.0
234362,27.0,3.0,0.0,28.0
234363,0.0,0.0,0.0,1.0
234364,0.0,0.0,0.0,1.0
234365,0.0,0.0,0.0,1.0
234366,0.0,0.0,0.0,1.0
234367,0.0,0.0,0.0,1.0
234368,0.0,0.0,0.0,1.0
234370,0.0,4.0,0.0,0.0
234372,0.0,0.0,0.0,1.0
234373,0.0,0.0,0.0,1.0
234374,0.0,2.0,0.0,0.0
234375,0.0,0.0,0.0,1.0
234376,0.0,0.0,0.0,1.0
234377,0.0,0.0,0.0,1.0
234378,0.0,0.0,0.0,1.0
234379,0.0,0.0,0.0,1.0
234380,0.0,1.0,0.0,0.0
234381,19.0,1.0,0.0,1.0
234382,24.0,3.0,0.0,0.0
234383,0.0,0.0,0.0,1.0
234384,0.0,0.0,0.0,1.0
234385,0.0,0.0,0.0,1.0
234386,0.0,0.0,0.0,1.0
234387,0.0,0.0,0.0,1.0
234388,0.0,0.0,0.0,1.0
234389,0.0,0.0,0.0,1.0
234390,0.0,0.0,1.0,0.0
234391,0.0,0.0,0.0,1.0
234392,0.0,0.0,0.0,1.0
234395,0.0,0.0,0.0,1.0
234397,0.0,0.0,0.0,1.0
234398,0.0,0.0,0.0,1.0
234399,0.0,0.0,1.0,0.0
234400,9.0,2.0,0.0,0.0
234401,12.0,4.0,0.0,0.0
234402,0.0,0.0,0.0,1.0
234403,0.0,0.0,0.0,1.0
234404,0.0,0.0,0.0,1.0
234405,0.0,0.0,0.0,1.0
234406,0.0,0.0,0.0,1.0
234407,0.0,1.0,0.0,0.0
234409,0.0,0.0,0.0,1.0
234410,0.0,0.0,0.0,1.0
234412,0.0,0.0,0.0,1.0
234413,0.0,0.0,0.0,1.0
234414,0.0,0.0,0.0,1.0
234415,0.0,0.0,0.0,1.0
234416,0.0,0.0,0.0,1.0
234417,0.0,0.0,0.0,1.0
234418,0.0,0.0,0.0,1.0
234419,0.0,0.0,0.0,1.0
234420,0.0,0.0,0.0,1.0
234421,0.0,0.0,0.0,1.0
234422,0.0,0.0,0.0,1.0
234423,0.0,0.0,0.0,1.0
234424,10.0,0.0,0.0,0.0
234425,0.0,0.0,0.0,1.0
234426,0.0,0.0,0.0,1.0
234427,0.0,0.0,0.0,1.0
234428,0.0,0.0,0.0,1.0
234429,0.0,0.0,0.0,1.0
234430,0.0,0.0,0.0,1.0
234431,0.0,0.0,0.0,1.0
234432,0.0,0.0,0.0,1.0
234433,0.0,0.0,1.0,0.0
234434,0.0,0.0,0.0,1.0
234435,0.0,0.0,0.0,1.0
234436,0.0,0.0,0.0,1.0
234438,0.0,0.0,0.0,1.0
234439,0.0,0.0,0.0,1.0
234440,0.0,1.0,0.0,0.0
234441,22.0,2.0,0.0,0.0
234442,0.0,4.0,0.0,0.0
234443,0.0,1.0,0.0,0.0
234445,0.0,0.0,0.0,1.0
234446,0.0,1.0,0.0,0.0
234447,0.0,0.0,0.0,1.0
234448,0.0,0.0,0.0,1.0
234449,0.0,0.0,0.0,1.0
234450,0.0,1.0,0.0,0.0
234451,0.0,0.0,0.0,1.0
234452,0.0,1.0,0.0,0.0
234453,0.0,0.0,0.0,1.0
234454,0.0,0.0,0.0,1.0
234455,21.0,0.0,0.0,0.0
234456,0.0,0.0,0.0,1.0
234457,0.0,0.0,0.0,1.0
234458,0.0,0.0,0.0,1.0
234459,0.0,0.0,0.0,1.0
234460,0.0,3.0,0.0,0.0
234461,0.0,0.0,0.0,1.0
234462,0.0,0.0,0.0,1.0
234465,36.0,3.0,0.0,0.0
234466,0.0,1.0,0.0,0.0
234467,0.0,0.0,0.0,1.0
234469,10.0,1.0,0.0,6.0
234472,38.0,2.0,0.0,1.0
234474,23.0,0.0,0.0,0.0
234475,15.0,1.0,0.0,14.0
234476,0.0,1.0,0.0,0.0
234477,0.0,0.0,0.0,1.0
234478,0.0,0.0,0.0,52.0
234479,18.0,0.0,0.0,0.0
234480,39.0,1.0,0.0,0.0
234482,0.0,0.0,0.0,1.0
234483,0.0,0.0,0.0,1.0
234484,26.0,2.0,0.0,0.0
234485,22.0,1.0,0.0,0.0
234486,39.0,1.0,0.0,0.0
234488,69.0,2.0,0.0,0.0
234490,40.0,0.0,0.0,11.0
234493,0.0,0.0,0.0,1.0
234498,0.0,1.0,0.0,0.0
234499,0.0,2.0,0.0,0.0
234501,33.0,2.0,0.0,0.0
234502,39.0,0.0,0.0,0.0
234503,0.0,1.0,0.0,0.0
234504,44.0,0.0,7.0,19.0
234505,0.0,0.0,0.0,6.0
234506,0.0,0.0,0.0,1.0
234507,0.0,0.0,0.0,1.0
234508,0.0,1.0,0.0,0.0
234509,5.0,0.0,4.0,0.0
234510,15.0,0.0,0.0,0.0
234511,0.0,0.0,0.0,1.0
234512,14.0,0.0,3.0,0.0
234513,46.0,0.0,0.0,0.0
234514,0.0,1.0,0.0,0.0
234515,0.0,0.0,0.0,1.0
234516,0.0,1.0,0.0,0.0
234519,0.0,1.0,0.0,0.0
234520,0.0,0.0,0.0,1.0
234521,0.0,0.0,0.0,1.0
234522,0.0,0.0,0.0,1.0
234523,0.0,0.0,0.0,1.0
234524,0.0,2.0,0.0,0.0
234526,0.0,50.0,0.0,0.0
234527,37.0,0.0,0.0,0.0
234528,0.0,0.0,0.0,1.0
234529,51.0,2.0,0.0,0.0
234530,8.0,0.0,0.0,0.0
234531,0.0,0.0,0.0,1.0
234532,0.0,0.0,0.0,1.0
234533,0.0,1.0,0.0,0.0
234534,10.0,0.0,1.0,0.0
234535,16.0,0.0,0.0,0.0
234536,9.0,0.0,0.0,0.0
234537,19.0,0.0,0.0,0.0
234538,19.0,0.0,0.0,0.0
234539,26.0,0.0,0.0,1.0
234540,29.0,0.0,0.0,0.0
234541,19.0,0.0,0.0,0.0
234542,15.0,0.0,0.0,0.0
234543,16.0,0.0,0.0,0.0
234544,47.0,0.0,0.0,0.0
234545,16.0,0.0,0.0,0.0
234546,21.0,0.0,1.0,0.0
234547,17.0,0.0,0.0,0.0
234548,17.0,0.0,0.0,0.0
234549,10.0,0.0,0.0,0.0
234551,14.0,0.0,0.0,0.0
234552,15.0,0.0,0.0,0.0
234554,0.0,1.0,0.0,0.0
234555,0.0,5.0,0.0,0.0
234557,83.0,1.0,6.0,32.0
234558,21.0,3.0,0.0,0.0
234563,46.0,2.0,0.0,0.0
234564,0.0,5.0,0.0,0.0
234565,0.0,0.0,0.0,1.0
234566,0.0,0.0,0.0,1.0
234567,0.0,0.0,0.0,1.0
234568,0.0,0.0,0.0,1.0
234569,0.0,0.0,0.0,1.0
234570,0.0,0.0,0.0,1.0
234572,0.0,0.0,0.0,1.0
234573,0.0,1.0,0.0,0.0
234574,12.0,0.0,0.0,6.0
234575,15.0,0.0,0.0,35.0
234576,0.0,1.0,0.0,0.0
234577,54.0,0.0,0.0,3.0
234578,37.0,0.0,0.0,4.0
234579,18.0,0.0,0.0,1.0
234580,0.0,0.0,0.0,1.0
234581,0.0,0.0,0.0,1.0
234582,0.0,0.0,0.0,1.0
234583,17.0,0.0,0.0,6.0
234584,0.0,0.0,0.0,1.0
234585,0.0,0.0,0.0,1.0
234586,18.0,1.0,0.0,6.0
234587,17.0,0.0,0.0,0.0
234589,0.0,2.0,0.0,0.0
234590,15.0,0.0,0.0,27.0
234591,15.0,0.0,0.0,0.0
234592,27.0,0.0,7.0,0.0
234593,0.0,4.0,0.0,0.0
234594,15.0,0.0,0.0,0.0
234595,8.0,0.0,0.0,0.0
234596,43.0,0.0,0.0,1.0
234597,0.0,1.0,0.0,0.0
234598,10.0,0.0,0.0,0.0
234599,0.0,1.0,0.0,0.0
234600,0.0,0.0,0.0,1.0
234601,0.0,0.0,0.0,1.0
234605,0.0,0.0,0.0,1.0
234606,19.0,0.0,0.0,20.0
234607,0.0,0.0,0.0,1.0
234608,26.0,0.0,0.0,0.0
234609,0.0,0.0,0.0,1.0
234611,0.0,0.0,0.0,1.0
234612,43.0,0.0,0.0,0.0
234613,22.0,0.0,1.0,1.0
234614,9.0,0.0,0.0,0.0
234615,0.0,2.0,0.0,0.0
234616,12.0,0.0,0.0,0.0
234617,41.0,0.0,0.0,0.0
234618,13.0,0.0,0.0,0.0
234619,13.0,0.0,0.0,0.0
234620,10.0,0.0,0.0,3.0
234621,0.0,0.0,0.0,1.0
234626,0.0,1.0,0.0,0.0
234627,0.0,1.0,0.0,0.0
234628,11.0,0.0,0.0,11.0
234629,0.0,0.0,0.0,9.0
234630,0.0,0.0,0.0,1.0
234631,0.0,0.0,0.0,1.0
234632,0.0,1.0,0.0,0.0
234633,20.0,0.0,0.0,10.0
234643,11.0,1.0,0.0,0.0
234647,5.0,0.0,0.0,46.0
234648,32.0,0.0,0.0,4.0
234649,7.0,1.0,0.0,4.0
234650,35.0,0.0,0.0,0.0
234651,0.0,0.0,0.0,47.0
234653,55.0,2.0,0.0,0.0
234654,0.0,0.0,0.0,1.0
234655,0.0,1.0,0.0,0.0
234656,7.0,0.0,0.0,0.0
234657,0.0,0.0,0.0,1.0
234658,0.0,1.0,0.0,0.0
234659,0.0,0.0,0.0,1.0
234660,0.0,0.0,0.0,1.0
234661,0.0,0.0,0.0,1.0
234662,32.0,0.0,0.0,0.0
234663,0.0,1.0,0.0,0.0
234664,0.0,0.0,0.0,1.0
234665,17.0,2.0,0.0,10.0
234667,0.0,0.0,0.0,1.0
234669,0.0,5.0,0.0,0.0
234670,17.0,0.0,0.0,35.0
234671,0.0,0.0,0.0,1.0
234672,17.0,0.0,0.0,7.0
234673,0.0,0.0,0.0,1.0
234674,41.0,5.0,98.0,28.0
234675,0.0,0.0,0.0,1.0
234676,18.0,0.0,0.0,12.0
234677,16.0,0.0,0.0,45.0
234678,1.0,0.0,0.0,0.0
234679,0.0,1.0,0.0,0.0
234680,0.0,0.0,0.0,1.0
234681,0.0,0.0,0.0,1.0
234682,0.0,0.0,0.0,1.0
234683,0.0,0.0,0.0,1.0
234684,12.0,0.0,0.0,0.0
234685,29.0,3.0,0.0,58.0
234686,27.0,0.0,0.0,0.0
234688,19.0,0.0,0.0,18.0
234691,24.0,0.0,0.0,0.0
234692,32.0,0.0,0.0,0.0
234693,23.0,0.0,0.0,0.0
234700,44.0,2.0,0.0,0.0
234703,11.0,0.0,0.0,0.0
234704,42.0,1.0,0.0,153.0
234705,0.0,1.0,0.0,0.0
234706,0.0,0.0,0.0,1.0
234707,0.0,0.0,0.0,1.0
234708,17.0,24.0,0.0,19.0
234709,31.0,0.0,0.0,2.0
234710,0.0,0.0,0.0,1.0
234711,43.0,0.0,0.0,0.0
234713,0.0,0.0,0.0,1.0
234714,20.0,0.0,0.0,0.0
234715,7.0,0.0,0.0,0.0
234717,0.0,9.0,0.0,0.0
234718,19.0,0.0,0.0,20.0
234719,32.0,0.0,0.0,0.0
234720,4.0,0.0,0.0,0.0
234721,0.0,0.0,0.0,1.0
234722,18.0,0.0,0.0,20.0
234723,21.0,0.0,0.0,0.0
234724,30.0,1.0,0.0,0.0
234726,34.0,0.0,0.0,27.0
234727,0.0,0.0,0.0,10.0
234728,17.0,0.0,0.0,0.0
234729,11.0,0.0,0.0,0.0
234730,16.0,0.0,0.0,0.0
234731,11.0,0.0,0.0,0.0
234732,10.0,0.0,0.0,0.0
234733,13.0,0.0,0.0,0.0
234734,0.0,0.0,0.0,1.0
234736,62.0,0.0,0.0,0.0
234737,13.0,0.0,0.0,0.0
234738,18.0,0.0,0.0,0.0
234739,11.0,0.0,0.0,0.0
234740,27.0,0.0,0.0,0.0
234743,0.0,1.0,0.0,0.0
234745,0.0,0.0,0.0,4.0
234749,0.0,1.0,0.0,0.0
234750,0.0,1.0,0.0,0.0
234751,0.0,4.0,0.0,0.0
234752,144.0,2.0,0.0,4.0
234753,0.0,16.0,0.0,0.0
234755,0.0,1.0,0.0,0.0
234756,45.0,0.0,0.0,0.0
234757,12.0,0.0,0.0,1.0
234759,35.0,0.0,0.0,0.0
234760,0.0,1.0,0.0,0.0
234761,10.0,0.0,0.0,0.0
234762,35.0,0.0,0.0,0.0
234763,33.0,0.0,0.0,0.0
234765,18.0,0.0,0.0,0.0
234767,0.0,0.0,0.0,10.0
234771,0.0,0.0,0.0,1.0
234772,10.0,0.0,0.0,0.0
234773,12.0,0.0,0.0,0.0
234774,14.0,0.0,0.0,0.0
234775,8.0,0.0,0.0,0.0
234776,21.0,0.0,0.0,1.0
234777,79.0,0.0,0.0,0.0
234778,50.0,0.0,0.0,0.0
234779,23.0,0.0,0.0,0.0
234780,0.0,1.0,0.0,0.0
234781,0.0,1.0,0.0,0.0
234782,37.0,0.0,34.0,5.0
234784,0.0,1.0,0.0,0.0
234785,11.0,0.0,0.0,0.0
234786,0.0,1.0,0.0,0.0
234788,9.0,0.0,0.0,1.0
234789,21.0,0.0,0.0,0.0
234790,0.0,0.0,0.0,2.0
234791,12.0,0.0,0.0,0.0
234792,0.0,0.0,1.0,0.0
234793,0.0,0.0,0.0,1.0
234794,24.0,0.0,0.0,0.0
234795,15.0,0.0,0.0,1.0
235764,22.0,1.0,0.0,1.0
236938,0.0,0.0,6.0,0.0
236991,0.0,0.0,12.0,0.0
237056,0.0,0.0,4.0,0.0
238331,0.0,3.0,0.0,0.0
238333,0.0,1.0,0.0,0.0
239417,11.0,0.0,16.0,0.0
239632,0.0,1.0,0.0,0.0
240242,22.0,1.0,0.0,0.0
245489,31.0,0.0,0.0,1.0
246027,0.0,0.0,0.0,1.0
246520,15.0,0.0,0.0,0.0
246852,18.0,0.0,0.0,1.0
246855,31.0,0.0,10.0,1.0
246856,8.0,0.0,0.0,0.0
246890,6.0,0.0,0.0,8.0
246892,10.0,0.0,0.0,26.0
246894,10.0,0.0,0.0,26.0
246895,0.0,4.0,0.0,0.0
247219,10.0,0.0,0.0,0.0
247322,13.0,0.0,0.0,0.0
247366,7.0,0.0,0.0,0.0
247571,83.0,0.0,0.0,3.0
247591,71.0,1.0,0.0,0.0
247595,0.0,0.0,0.0,1.0
247596,0.0,0.0,0.0,1.0
247602,36.0,0.0,0.0,0.0
247603,22.0,0.0,0.0,0.0
247661,268.0,4.0,0.0,50.0
247663,55.0,0.0,0.0,23.0
247664,48.0,0.0,0.0,13.0
247762,50.0,0.0,0.0,0.0
247785,59.0,0.0,0.0,0.0
247867,24.0,0.0,0.0,0.0
249254,79.0,0.0,0.0,0.0
249291,40.0,0.0,0.0,0.0
249308,137.0,0.0,0.0,0.0
249312,134.0,0.0,0.0,33.0
249579,7.0,1.0,0.0,0.0
249979,36.0,0.0,0.0,0.0
249981,0.0,0.0,161.0,1.0
249982,27.0,0.0,0.0,0.0
249989,27.0,5.0,0.0,0.0
249995,31.0,1.0,0.0,1.0
249999,69.0,3.0,0.0,0.0
250001,46.0,0.0,0.0,0.0
250002,0.0,1.0,0.0,27.0
250004,0.0,1.0,0.0,0.0
250009,26.0,2.0,0.0,21.0
250010,18.0,2.0,0.0,0.0
250012,0.0,0.0,1.0,0.0
250013,0.0,0.0,0.0,25.0
250019,0.0,0.0,0.0,1.0
250021,15.0,0.0,0.0,1.0
250024,0.0,1.0,0.0,0.0
250026,7.0,1.0,0.0,42.0
250027,0.0,0.0,0.0,1.0
250028,18.0,0.0,0.0,1.0
250031,61.0,1.0,0.0,0.0
250032,41.0,0.0,0.0,3.0
250033,0.0,0.0,0.0,1.0
250035,20.0,0.0,0.0,0.0
250036,0.0,0.0,17.0,0.0
250037,0.0,0.0,0.0,2.0
250038,0.0,0.0,0.0,1.0
250039,3.0,1.0,0.0,0.0
250040,19.0,0.0,0.0,1.0
250041,0.0,0.0,0.0,1.0
250042,9.0,0.0,0.0,1.0
250043,0.0,0.0,0.0,1.0
250044,1.0,2.0,0.0,0.0
250045,17.0,2.0,0.0,0.0
250046,10.0,0.0,0.0,1.0
250047,0.0,1.0,0.0,0.0
250796,0.0,1.0,0.0,51.0
250850,12.0,0.0,0.0,0.0
250860,9.0,0.0,0.0,3.0
250874,4.0,0.0,0.0,0.0
250877,28.0,7.0,14.0,31.0
250901,21.0,1.0,0.0,1.0
250985,58.0,0.0,3.0,0.0
251008,0.0,14.0,0.0,0.0
251160,36.0,1.0,0.0,0.0
251161,0.0,1.0,0.0,0.0
251263,0.0,10.0,0.0,0.0
251264,0.0,1.0,0.0,0.0
251274,33.0,0.0,0.0,1.0
251351,29.0,0.0,0.0,0.0
251352,0.0,0.0,0.0,1.0
251353,0.0,0.0,0.0,0.0
251354,0.0,0.0,0.0,1.0
251355,0.0,0.0,0.0,44.0
251356,11.0,0.0,0.0,0.0
251357,14.0,0.0,0.0,0.0
251358,12.0,1.0,0.0,0.0
251359,20.0,0.0,0.0,0.0
251360,0.0,1.0,0.0,0.0
251361,1.0,0.0,0.0,21.0
251362,44.0,0.0,0.0,0.0
251363,1.0,0.0,0.0,10.0
251364,25.0,0.0,0.0,0.0
251365,17.0,0.0,9.0,0.0
251430,114.0,0.0,0.0,15.0
251431,104.0,2.0,0.0,130.0
251433,40.0,0.0,0.0,0.0
251434,20.0,4.0,0.0,58.0
251435,23.0,0.0,0.0,0.0
251436,26.0,0.0,0.0,0.0
251437,15.0,0.0,0.0,0.0
251438,0.0,0.0,0.0,16.0
251445,119.0,0.0,0.0,0.0
251446,12.0,0.0,0.0,0.0
251447,27.0,0.0,0.0,1.0
251448,43.0,0.0,0.0,0.0
251449,31.0,0.0,0.0,0.0
251451,22.0,0.0,0.0,0.0
251452,16.0,0.0,0.0,0.0
251454,9.0,0.0,0.0,0.0
251467,0.0,0.0,0.0,53.0
251468,0.0,0.0,0.0,0.0
251469,24.0,0.0,0.0,0.0
251470,15.0,0.0,0.0,1.0
251471,27.0,0.0,0.0,0.0
251472,13.0,0.0,0.0,0.0
251534,45.0,0.0,0.0,23.0
251535,11.0,3.0,0.0,14.0
251536,10.0,1.0,0.0,0.0
251537,47.0,0.0,0.0,2.0
251538,21.0,0.0,0.0,0.0
251544,0.0,6.0,0.0,0.0
251546,0.0,0.0,1.0,0.0
251547,10.0,1.0,0.0,0.0
251548,61.0,0.0,0.0,0.0
251565,0.0,0.0,0.0,1.0
251566,19.0,0.0,0.0,0.0
251567,18.0,0.0,0.0,1.0
251568,25.0,0.0,1.0,0.0
251569,22.0,0.0,0.0,1.0
251570,15.0,0.0,0.0,0.0
251574,0.0,0.0,0.0,14.0
251575,0.0,0.0,6.0,0.0
251577,7.0,0.0,8.0,0.0
251578,12.0,0.0,0.0,0.0
251579,0.0,1.0,0.0,0.0
251580,54.0,0.0,0.0,0.0
251581,14.0,0.0,0.0,1.0
251582,0.0,1.0,0.0,0.0
251583,13.0,0.0,0.0,0.0
251609,16.0,0.0,0.0,1.0
251611,0.0,1.0,0.0,0.0
251615,0.0,1.0,0.0,0.0
251616,31.0,0.0,0.0,1.0
251618,0.0,0.0,1.0,0.0
251619,0.0,0.0,1.0,0.0
251620,0.0,0.0,1.0,0.0
251621,0.0,0.0,1.0,0.0
251622,0.0,0.0,1.0,0.0
251709,0.0,1.0,0.0,0.0
251710,1.0,0.0,0.0,0.0
251711,0.0,0.0,0.0,1.0
251712,21.0,0.0,0.0,1.0
251713,21.0,0.0,0.0,1.0
251714,0.0,0.0,0.0,1.0
251722,28.0,0.0,0.0,1.0
251723,11.0,0.0,0.0,50.0
251724,14.0,0.0,0.0,0.0
251757,11.0,0.0,0.0,0.0
251763,0.0,10.0,0.0,0.0
251764,0.0,1.0,0.0,0.0
251769,0.0,0.0,0.0,1.0
251820,0.0,1.0,0.0,0.0
251825,0.0,0.0,0.0,1.0
251833,11.0,0.0,3.0,41.0
251834,0.0,3.0,0.0,0.0
251835,0.0,2.0,0.0,0.0
251836,0.0,1.0,0.0,0.0
251837,0.0,5.0,0.0,0.0
251838,0.0,5.0,0.0,0.0
251839,0.0,2.0,0.0,0.0
251840,0.0,2.0,0.0,0.0
251841,0.0,2.0,0.0,0.0
251842,0.0,3.0,0.0,0.0
251843,0.0,4.0,0.0,0.0
251844,60.0,0.0,0.0,1.0
251845,28.0,0.0,0.0,0.0
251846,11.0,0.0,0.0,0.0
251847,0.0,1.0,0.0,0.0
251854,14.0,0.0,0.0,0.0
251855,0.0,0.0,0.0,1.0
251861,0.0,0.0,0.0,2.0
251865,57.0,9.0,0.0,2.0
251869,101.0,0.0,0.0,0.0
251874,11.0,2.0,0.0,0.0
251883,15.0,0.0,0.0,1.0
251884,12.0,0.0,0.0,0.0
251885,5.0,0.0,0.0,0.0
251886,13.0,0.0,0.0,0.0
251887,9.0,0.0,0.0,0.0
251894,15.0,0.0,0.0,0.0
251895,5.0,0.0,0.0,0.0
251899,0.0,0.0,0.0,1.0
251902,0.0,1.0,0.0,0.0
251903,0.0,1.0,0.0,0.0
251904,0.0,0.0,0.0,11.0
251905,0.0,0.0,0.0,1.0
251906,60.0,1.0,0.0,18.0
251907,32.0,0.0,0.0,0.0
251908,0.0,0.0,0.0,19.0
251909,0.0,3.0,0.0,0.0
251911,0.0,3.0,0.0,0.0
251938,36.0,1.0,0.0,1.0
251939,41.0,0.0,0.0,0.0
251940,9.0,0.0,0.0,0.0
251941,0.0,2.0,0.0,0.0
251942,22.0,0.0,5.0,0.0
251943,24.0,0.0,0.0,3.0
251945,200.0,0.0,0.0,1.0
251946,28.0,0.0,0.0,0.0
251947,3.0,0.0,0.0,15.0
251948,67.0,0.0,0.0,0.0
251949,0.0,0.0,0.0,21.0
251950,10.0,0.0,0.0,30.0
251954,0.0,0.0,0.0,25.0
251958,11.0,5.0,0.0,0.0
251959,17.0,0.0,0.0,0.0
251963,0.0,0.0,50.0,0.0
251964,20.0,0.0,0.0,1.0
251965,0.0,0.0,1.0,0.0
251967,0.0,0.0,1.0,0.0
251968,0.0,0.0,1.0,0.0
251969,0.0,0.0,1.0,0.0
251970,0.0,0.0,1.0,0.0
251971,0.0,0.0,1.0,0.0
251972,0.0,0.0,1.0,0.0
251973,0.0,0.0,1.0,0.0
251974,0.0,0.0,1.0,0.0
251975,0.0,0.0,1.0,0.0
251976,0.0,0.0,1.0,0.0
251981,34.0,0.0,0.0,0.0
252035,7.0,0.0,0.0,0.0
252036,8.0,1.0,0.0,0.0
252037,0.0,0.0,1.0,0.0
252280,0.0,1.0,0.0,0.0
252281,0.0,1.0,0.0,0.0
252282,0.0,0.0,0.0,1.0
252470,0.0,3.0,0.0,0.0
252494,0.0,0.0,0.0,14.0
252967,12.0,2.0,0.0,0.0
252968,9.0,1.0,0.0,0.0
252969,12.0,1.0,0.0,0.0
252970,20.0,0.0,0.0,0.0
252971,10.0,0.0,0.0,0.0
253198,0.0,0.0,0.0,1.0
253457,0.0,1.0,0.0,0.0
253458,0.0,0.0,0.0,1.0
253459,56.0,0.0,0.0,0.0
253491,0.0,0.0,1.0,0.0
253500,0.0,0.0,0.0,1.0
253502,12.0,0.0,0.0,0.0
253680,23.0,0.0,0.0,1.0
253730,0.0,2.0,41.0,0.0
253917,77.0,0.0,0.0,0.0
253918,17.0,0.0,0.0,1.0
254080,14.0,0.0,0.0,0.0
254082,16.0,0.0,0.0,0.0
254084,6.0,0.0,0.0,25.0
254094,31.0,0.0,0.0,0.0
255118,0.0,3.0,0.0,0.0
255119,36.0,0.0,0.0,0.0
255120,34.0,0.0,0.0,0.0
255121,37.0,0.0,0.0,0.0
255122,27.0,0.0,0.0,0.0
255123,12.0,0.0,0.0,0.0
255124,31.0,0.0,0.0,0.0
255134,12.0,0.0,0.0,78.0
255135,23.0,0.0,7.0,1.0
255136,0.0,1.0,0.0,0.0
255177,7.0,1.0,0.0,5.0
255201,50.0,0.0,40.0,1.0
255204,29.0,0.0,0.0,16.0
255205,16.0,0.0,0.0,5.0
255286,9.0,0.0,0.0,0.0
255303,75.0,0.0,0.0,0.0
256344,13.0,0.0,0.0,0.0
256345,13.0,0.0,0.0,0.0
256346,0.0,1.0,0.0,0.0
256347,19.0,0.0,0.0,0.0
256348,8.0,0.0,0.0,0.0
256350,13.0,0.0,0.0,0.0
256367,0.0,7.0,77.0,0.0
256892,20.0,0.0,0.0,0.0
256893,9.0,1.0,0.0,0.0
256932,8.0,0.0,0.0,35.0
256933,55.0,0.0,0.0,0.0
257007,0.0,1.0,0.0,0.0
258667,63.0,0.0,0.0,18.0
258815,0.0,0.0,3.0,0.0
258830,309.0,9.0,0.0,40.0
258831,0.0,0.0,0.0,112.0
258832,34.0,0.0,0.0,137.0
258887,13.0,0.0,0.0,53.0
258992,12.0,0.0,0.0,0.0
259242,20.0,0.0,0.0,67.0
259307,22.0,0.0,5.0,0.0
259310,16.0,0.0,0.0,0.0
259345,0.0,0.0,0.0,1.0
